Datum,TH,ABG,EIC,EA,EF,G,GTH,GRZ,HBN,IK,J,KYF,NDH,SHK,SOK,SLF,SM,SOM,SON,SHL,UH,WAK,WE,AP
1642723200,288.42,220.38,354.98,-1.00,334.61,220.13,252.76,204.32,264.25,179.77,448.16,265.46,294.91,274.86,240.31,207.37,308.21,204.53,233.90,195.71,287.58,344.86,344.94,482.01
1642809600,311.38,227.09,374.98,-1.00,334.61,226.58,286.86,258.73,264.25,214.59,464.33,307.23,314.09,321.88,270.20,216.09,331.42,204.53,230.43,179.40,339.42,377.12,377.14,528.26
1642896000,308.57,225.97,376.98,-1.00,334.61,226.58,299.46,266.95,264.25,214.59,400.56,320.70,316.49,277.28,280.16,213.18,331.42,204.53,226.97,182.12,343.34,373.39,377.14,538.00
1642982400,316.07,221.49,412.98,-1.00,349.56,241.61,237.94,206.37,303.81,227.77,436.49,323.40,363.24,278.48,277.67,216.09,319.41,241.98,237.37,184.84,371.70,412.47,384.80,522.18
1643068800,343.16,314.34,358.98,-1.00,374.33,245.91,292.05,226.90,335.46,239.06,449.96,328.79,381.22,290.54,291.36,224.81,393.86,266.47,237.37,152.22,446.04,471.39,423.13,533.13
1643155200,374.29,352.38,404.98,-1.00,419.66,262.01,280.93,240.25,314.89,288.00,518.22,355.74,387.22,318.26,322.49,275.20,401.07,329.84,292.81,203.87,474.41,509.85,424.66,579.39
1643241600,403.77,376.99,480.97,-1.00,464.53,292.08,306.88,229.98,373.44,324.71,526.30,357.09,408.79,359.25,313.78,258.72,414.68,407.62,337.86,233.77,526.25,534.66,492.12,607.38
1643328000,421.96,396.00,543.97,-1.00,447.70,303.89,319.48,224.85,384.51,371.77,513.73,401.55,453.15,384.57,364.83,278.10,423.48,447.95,317.06,252.79,563.42,582.42,490.59,580.60
1643414400,449.76,425.09,520.97,-1.00,497.24,359.73,369.88,170.43,384.51,409.42,615.22,385.38,454.35,452.08,357.36,305.24,468.31,447.95,381.17,315.31,608.42,589.24,470.66,625.64
1643500800,470.10,432.92,601.96,-1.00,497.24,359.73,389.90,264.89,384.51,409.42,650.24,377.30,456.75,467.75,376.03,321.71,467.51,447.95,401.96,334.34,672.98,607.85,470.66,665.81
1643587200,481.26,445.23,583.96,-1.00,466.86,401.61,399.53,284.40,408.25,440.47,618.81,419.07,427.98,485.83,381.01,323.65,505.94,514.21,414.09,377.83,676.89,607.23,584.10,670.68
1643673600,523.91,478.78,679.96,-1.00,498.64,456.38,375.81,294.67,443.06,528.95,704.13,432.54,523.88,622.06,520.47,333.34,485.93,600.63,497.25,598.00,646.57,583.66,587.17,736.40
1643760000,595.39,535.84,780.95,-1.00,547.71,569.13,437.34,377.83,545.91,626.83,732.87,470.27,598.21,764.32,613.86,355.62,570.78,580.47,578.69,693.14,699.39,688.48,722.08,744.92
1643846400,653.42,609.67,835.95,-1.00,623.89,649.66,471.43,450.73,637.69,680.48,796.64,512.05,637.77,906.57,681.09,404.07,664.45,620.80,625.47,793.72,649.50,747.41,694.49,811.87
1643932800,704.89,646.58,904.95,-1.00,654.73,703.36,550.00,501.04,715.22,750.12,874.77,525.52,661.74,975.29,738.37,429.27,725.29,648.16,675.71,875.26,745.36,766.01,734.35,870.30
1644019200,745.72,731.60,1007.94,-1.00,687.44,773.15,540.37,637.59,715.22,802.83,748.14,548.43,714.49,1031.95,788.18,480.62,774.92,648.16,696.50,970.40,770.80,839.21,817.13,887.34
1644105600,770.52,738.31,1056.94,-1.00,687.44,773.15,591.51,694.06,715.22,865.89,880.16,574.03,718.09,1068.11,804.36,479.66,774.92,648.16,750.21,986.71,765.91,849.13,817.13,916.55
1644192000,785.56,746.14,1087.93,-1.00,740.25,899.87,616.72,674.55,825.99,846.13,872.98,605.02,713.29,1065.70,803.12,486.44,786.93,498.37,753.68,948.65,753.19,901.23,817.13,920.20
1644278400,844.86,846.82,1151.93,-1.00,763.15,906.31,652.30,695.09,879.79,895.07,887.35,662.97,698.91,1124.77,916.43,579.46,939.83,702.90,786.60,1003.02,688.63,1048.85,899.92,945.76
1644364800,888.87,854.65,1202.93,-1.00,764.55,1036.24,798.32,629.38,938.34,907.30,934.05,660.27,816.39,1188.67,926.39,642.45,914.21,957.84,795.26,1068.25,776.66,1014.74,909.12,1049.22
1644451200,948.36,940.79,1272.92,-1.00,811.29,1109.26,833.16,583.17,1083.91,978.83,908.90,743.82,894.31,1169.38,1029.73,739.35,1025.49,947.76,939.06,1032.92,951.76,1033.97,1002.64,1104.00
1644537600,969.21,1007.91,1281.92,-1.00,859.89,1216.64,847.99,568.80,1191.51,1014.60,775.08,796.37,907.50,1173.00,1023.51,775.20,1067.92,960.72,833.38,1013.89,951.76,1077.38,1090.02,1107.65
1644624000,989.93,993.37,1243.93,-1.00,832.78,1214.50,853.92,567.77,1394.05,1030.60,1084.94,854.31,951.86,1330.92,1145.53,859.50,939.03,960.72,739.82,992.14,839.27,1061.88,1083.89,1140.51
1644710400,987.68,1000.08,1259.92,-1.00,832.78,1214.50,840.57,498.98,1394.05,1004.24,981.65,869.13,951.86,1329.72,1149.27,861.44,939.03,960.72,921.74,956.81,860.79,1080.48,1083.89,1139.30
1644796800,1024.81,994.49,1471.91,-1.00,823.44,1213.42,824.27,548.27,1297.53,1047.54,1002.31,889.34,963.84,1357.44,1169.19,884.70,1127.96,1297.77,925.20,973.12,912.63,1064.36,1073.16,1122.26
1644883200,1036.71,1032.52,1565.91,-1.00,858.02,1243.49,830.20,558.53,1329.18,1058.83,979.86,879.91,990.22,1417.72,1134.33,934.12,1052.71,1227.19,949.46,1024.76,950.78,1014.12,1074.69,1197.72
1644969600,1034.18,1092.93,1490.91,-1.00,812.22,1222.01,784.24,632.46,1463.68,1080.48,915.19,873.17,912.30,1533.45,1154.25,1126.95,1095.14,1097.56,942.53,926.91,843.18,1002.95,1031.77,1235.45
1645056000,1062.02,1094.05,1558.91,-1.00,778.57,1234.90,817.59,670.44,1352.91,1031.54,991.53,999.84,1136.47,1635.93,1251.37,1210.28,1066.32,1159.49,932.13,962.24,833.40,1028.38,1093.09,1144.16
1645142400,1093.34,1090.69,1559.91,-1.00,812.22,1128.59,829.45,690.98,1302.28,1023.07,1163.97,1065.87,1170.04,1720.31,1258.84,1257.76,1202.41,1375.55,1053.42,997.58,803.08,1017.84,1047.10,1123.47
1645228800,1117.48,1089.57,1646.90,-1.00,815.96,1170.47,818.34,622.19,1276.96,1023.07,1023.86,1130.54,1143.67,1656.42,1265.07,1290.71,1378.53,1441.80,1181.63,1003.02,937.08,1059.40,1088.49,1185.55
1645315200,1127.74,1117.54,1611.90,-1.00,815.96,1170.47,790.91,662.23,1276.96,1079.54,1023.86,1161.54,1312.70,1652.80,1257.60,1329.47,1378.53,1441.80,1034.36,1081.85,955.67,1063.12,1088.49,1189.20
1645401600,1138.15,1218.22,1438.91,-1.00,837.92,1181.21,902.10,721.78,1341.84,1096.48,1076.85,1156.15,1351.06,1681.74,1251.37,1344.97,1232.83,1307.85,1034.36,1065.54,1037.84,1061.26,1163.61,1201.37
1645488000,1168.01,936.31,1552.91,-1.00,826.24,1185.50,935.45,771.06,1405.13,1208.48,1167.56,1170.97,1319.89,1817.96,1266.31,1485.48,1373.72,1294.89,1029.16,1022.04,1040.77,1105.29,1192.74,1136.86
1645574400,1216.62,1255.13,1704.90,-1.00,807.08,1132.89,910.99,707.41,1378.23,1223.54,1209.78,1181.75,1494.92,1826.40,1281.25,1560.09,1416.95,1389.95,1056.88,1068.25,1120.00,1180.35,1277.06,1233.02
1645660800,1249.52,1370.35,1693.90,-1.00,780.91,1313.29,982.15,690.98,1428.87,1376.01,1232.23,1129.20,1379.83,1805.91,1272.54,1635.67,1537.03,1469.17,1070.74,1046.51,1145.43,1181.59,1315.39,1259.80
1645747200,1275.44,1475.51,1768.89,-1.00,749.13,1198.39,991.79,735.13,1424.12,1412.72,1357.97,1071.26,1596.82,1908.38,1324.83,1643.43,1405.74,1359.70,1063.81,1065.54,1318.57,1170.42,1402.77,1351.09
1645833600,1301.13,1608.63,1837.89,-1.00,741.65,1428.19,1104.46,892.22,1416.21,1430.60,1439.70,1020.05,1717.90,1936.11,1348.49,1677.34,1229.63,1362.58,1022.23,1057.38,1299.01,1198.95,1436.50,1118.60
1645920000,1307.04,1727.20,1900.89,-1.00,741.65,1428.19,1129.66,798.78,1416.21,1445.66,1437.90,983.67,1563.25,1926.46,1341.02,1688.97,1229.63,1362.58,1018.76,989.43,1297.05,1190.27,1436.50,1363.26
1646006400,1319.78,1702.59,1878.89,-1.00,736.51,1393.83,1031.81,777.22,1416.21,1431.54,1481.91,1010.62,1534.48,1880.65,1350.98,1727.73,1412.95,1457.65,1226.67,1000.30,1382.15,1118.32,1419.64,1476.46
1646092800,1337.46,1865.92,1797.89,-1.00,766.89,1440.00,1001.42,670.44,1381.39,1380.72,1569.92,1047.00,1598.01,1855.33,1262.58,1727.73,1390.53,1425.96,1275.19,1008.45,1412.47,1210.74,1456.43,1663.91
1646179200,1323.16,1590.73,1839.89,-1.00,762.68,1574.23,971.77,652.99,1408.29,1361.90,1633.69,1068.56,1250.36,1826.40,1220.24,1818.82,1523.42,1382.75,1292.51,935.06,1416.39,1234.93,1376.71,1542.19
1646265600,1363.66,1615.34,1931.88,-1.00,784.18,1419.60,1045.16,667.36,1406.71,1377.90,1696.56,1033.53,1594.42,1852.92,1245.14,1903.12,1425.76,1402.91,1368.75,1024.76,1411.50,1346.57,1427.30,1642.00
1646352000,1401.06,1610.86,2037.88,-1.00,769.23,1710.60,1150.41,612.95,1403.55,1418.37,1661.53,1126.50,1560.85,1822.78,1304.91,1922.50,1447.37,1385.63,1323.70,1011.17,1467.25,1436.51,1551.48,1660.26
1646438400,1425.30,1607.51,2120.87,-1.00,779.98,1516.24,1045.16,596.52,1477.92,1473.90,1758.53,1122.46,1729.88,1930.08,1157.98,2021.34,1447.37,1417.32,1382.61,1073.69,1454.53,1440.85,1553.01,1969.42
1646524800,1445.74,1699.24,2108.87,-1.00,779.98,1516.24,1008.84,646.83,1477.92,1529.43,1806.13,1181.75,2066.75,2063.89,1221.49,2047.50,1447.37,1417.32,1259.59,1147.08,1480.95,1428.45,1553.01,1697.99
1646611200,1552.47,1784.26,2505.85,-1.00,829.98,1619.33,1250.48,632.46,1471.59,1442.84,1877.08,1257.21,2443.18,2098.85,1500.40,2075.60,1619.49,1554.15,1335.83,1138.93,1514.20,1595.92,1634.27,1632.26
1646697600,1616.31,1995.68,2677.84,-1.00,786.05,1611.81,1300.15,750.53,1593.43,1494.60,1835.77,1335.36,2500.72,2065.10,1749.43,2266.49,1664.32,1891.20,1292.51,1198.73,1734.29,1464.42,1729.32,1628.61
1646784000,1755.95,2377.14,2817.83,-1.00,836.99,1812.62,1415.04,869.63,1577.61,1527.54,2000.13,1592.73,2940.68,2434.00,1911.30,2108.55,1700.34,2115.89,1183.36,1345.51,1876.12,1661.66,1867.30,1807.54
1646870400,1827.15,2556.13,3058.82,-1.00,800.54,1895.30,1538.83,940.47,1648.81,1303.54,2181.55,1781.38,2845.98,2536.47,1943.67,2248.08,1837.23,2232.56,1202.42,1117.18,2019.92,1697.02,2017.54,1901.26
1646956800,1924.79,2791.05,3060.82,-1.00,848.67,1997.32,1603.31,1080.10,1655.14,1243.31,2294.71,1808.33,2853.17,2572.63,2103.05,2559.13,2026.96,2300.26,1219.74,959.53,2039.48,1863.25,2348.68,2070.45
1647043200,1953.15,2798.88,3005.82,-1.00,922.51,2146.58,1749.34,1066.76,1411.46,1156.72,2392.61,1796.21,2721.30,2726.94,2243.75,2253.90,2117.42,2337.71,1072.47,742.07,2138.27,2077.85,2426.87,2106.97
1647129600,2001.29,2631.08,3061.82,-1.00,922.51,2146.58,1954.67,1150.95,1411.46,1268.72,2365.66,1852.80,2784.84,2687.16,2364.53,2180.25,2117.42,2337.71,1704.87,652.37,2276.20,2092.74,2426.87,2220.17
1647216000,2061.10,2667.99,3123.81,-1.00,912.23,2180.94,2045.10,1247.46,1757.99,1409.90,2265.97,2131.73,3122.90,2658.23,2253.71,2643.44,1886.87,2654.59,1767.24,633.34,2241.96,2009.63,2505.06,2220.17
1647302400,2106.47,2866.00,3328.80,-1.00,953.36,2294.77,2103.66,1101.67,1803.88,1364.72,2389.91,2566.97,3198.43,2673.90,2246.24,2511.65,2021.36,2311.78,1888.53,508.30,2138.27,2108.87,2754.95,2108.18
1647388800,2152.55,2786.57,3431.79,-1.00,928.12,2287.25,2108.84,1273.13,1810.21,1597.19,2490.50,2647.82,3098.93,2553.35,2202.66,2916.69,1980.53,2414.05,2060.05,554.51,2275.22,1925.27,2777.95,2375.97
1647475200,2185.41,2849.22,3206.81,-1.00,1008.03,2322.68,1953.92,1103.72,1813.38,1978.37,2318.06,2782.57,3006.62,2921.04,2379.47,2894.41,1922.89,2732.37,1992.48,1106.31,2203.81,1951.94,2715.09,2541.51
1647561600,2188.41,2755.25,3196.81,-1.00,1037.94,2479.46,2034.72,1416.87,1901.99,2081.90,2385.42,2816.26,3162.46,2867.99,2263.67,2596.92,1800.41,2853.36,2023.67,1440.65,2078.61,1829.75,2520.39,2495.25
1647648000,2186.34,2775.39,3184.81,-1.00,950.08,2102.55,1913.90,1450.75,2166.24,2156.26,2389.91,2965.83,3272.75,2814.95,2313.48,2544.60,1991.74,2836.07,2222.92,1701.60,2158.82,1696.40,2423.81,2472.13
1647734400,2226.28,2863.76,3311.80,-1.00,950.08,2102.55,1872.39,1400.44,2166.24,2224.96,2795.87,3087.10,3301.52,2814.95,2289.82,2521.34,1991.74,2836.07,1859.07,1698.88,2195.99,1864.49,2423.81,2541.51
1647820800,2261.30,2835.79,3159.81,-1.00,917.84,2365.64,1833.84,1418.92,1892.49,2452.73,2915.32,3022.42,3140.88,2830.62,2536.36,2578.51,2050.18,2668.99,1767.24,2131.07,2396.51,1917.21,2439.14,2698.52
1647907200,2295.47,2610.94,2889.83,-1.00,897.28,2521.34,2053.25,1673.55,1721.60,2415.08,3046.44,2812.21,3365.06,2888.49,2690.76,2446.73,1999.74,2784.22,1682.35,2245.24,2683.11,1958.77,2468.27,2821.46
1647993600,2254.83,2362.60,2545.85,-1.00,947.75,2492.35,2125.15,1491.82,1852.94,2232.49,2932.38,2576.40,3458.57,2888.49,2601.11,2193.82,1881.26,3019.00,1595.72,2565.98,2553.99,2194.46,2636.90,2730.17
1648080000,2250.19,2241.79,2461.85,-1.00,894.00,2699.60,2339.37,1742.34,1803.88,2077.20,3176.67,2506.33,3397.43,2571.43,2528.89,2084.32,1989.34,2657.47,1446.71,2593.17,2576.49,2180.82,2727.36,2821.46
1648166400,2225.25,2282.06,2418.85,-1.00,837.92,2473.02,2121.45,1219.74,1829.20,2252.26,3306.90,2642.43,3246.38,2782.40,2541.34,1875.02,2022.96,2949.86,1502.16,2430.07,2507.04,2257.73,2756.48,2856.76
1648252800,2218.73,2308.91,2336.86,-1.00,844.93,2473.02,2133.31,1579.09,1860.85,2140.26,3287.14,2697.68,3118.11,2672.69,2398.15,2154.09,1994.94,2928.26,1484.83,2443.67,2560.84,2171.51,2828.54,2534.20
1648339200,2148.52,2322.33,1989.88,-1.00,844.93,2473.02,1999.88,1672.52,1860.85,1931.31,3008.72,2602.01,2958.67,2606.39,2278.61,2154.09,1994.94,2928.26,1514.29,2443.67,2650.83,2111.35,2828.54,2291.98
1648425600,2087.49,2345.82,2125.87,-1.00,859.42,2086.44,1906.48,1618.10,1856.10,1809.90,3062.61,2406.62,2458.76,2614.83,2096.82,1976.76,1945.31,2728.05,1495.23,2052.24,2396.51,2384.26,2718.16,2599.93
1648512000,2038.13,2292.13,2084.87,-1.00,902.88,2103.62,1805.67,1573.95,1957.37,1835.31,2773.41,2246.27,2213.00,2514.77,1820.40,1983.55,1941.30,2752.53,1673.68,2117.48,2285.98,2471.72,2557.18,2474.56
1648598400,2023.55,2277.58,2113.87,-1.00,1123.93,1954.36,1707.83,1616.05,1786.48,2111.08,2930.58,2284.00,2201.02,2208.56,2025.85,1843.04,1983.73,2281.53,1775.91,1723.34,2279.13,2388.60,2518.86,2245.73
1648684800,1987.93,2104.19,2162.87,-1.00,1675.38,1678.39,1564.77,1512.35,1794.39,2368.96,2371.95,2137.12,2012.80,2250.75,1964.84,1758.74,1786.00,2311.78,2051.39,1383.57,2258.59,2312.31,2426.87,2030.28
1648771200,2014.50,1789.85,2139.87,-1.00,2193.65,1590.34,1564.77,1663.28,1740.59,2553.44,2705.15,1852.80,1835.38,1954.19,1923.75,1996.14,1737.17,1755.80,2035.80,1353.67,2475.74,2227.96,2360.95,2007.16
1648857600,1968.62,1598.56,2369.86,-1.00,2524.52,1590.34,1542.53,1244.38,1602.92,2638.14,2274.05,1755.78,1720.29,1869.80,2203.90,1717.07,1484.20,1817.74,2117.23,1253.09,2113.82,2286.88,2371.68,2008.37
1648944000,1932.62,1398.32,2715.84,-1.00,2524.52,1590.34,1535.86,1164.29,1602.92,2751.08,2193.22,1615.64,1433.78,1845.69,2320.95,1717.07,1483.40,1817.74,1819.22,1253.09,1700.05,2276.34,2371.68,2013.24
1649030400,1945.08,1322.25,2610.84,-1.00,2999.80,1666.58,1599.61,1116.04,1427.28,2838.61,2243.52,1479.55,1377.43,1831.22,2121.73,1572.69,1391.33,1765.88,1990.75,1253.09,1978.83,1919.69,2574.05,1956.03
1649116800,1885.18,1250.66,2426.85,-1.00,3447.50,1315.44,1526.23,1065.73,1245.31,2917.67,2195.92,1367.70,1172.44,1634.72,1976.04,1428.31,1200.81,1513.82,2011.54,1011.17,2052.20,1749.74,2541.85,1912.22
1649203200,1800.90,1198.08,2461.85,-1.00,3901.28,1122.15,1601.09,1030.82,1091.82,2796.26,1584.29,1266.64,845.16,1494.88,1708.34,1225.79,1103.94,1267.52,2125.89,913.32,1964.16,1504.74,2693.63,1667.56
1649289600,1730.07,951.98,2276.86,-1.00,4127.47,904.16,1730.81,1100.64,935.17,2576.02,1954.32,1026.79,718.09,1106.69,1647.33,1031.99,1011.08,999.61,2002.88,886.13,1841.89,1422.24,2698.23,1404.64
1649376000,1591.09,982.18,2089.87,-1.00,4096.16,779.60,1877.58,1077.02,800.67,2142.14,1137.03,986.36,594.61,1009.04,1795.50,884.70,868.58,881.50,2082.58,815.46,1559.20,1252.92,2570.98,1150.25
1649462400,1418.03,871.43,1666.90,-1.00,3710.14,779.60,1781.96,908.64,642.44,1957.67,1137.03,750.55,465.14,701.63,1368.41,884.70,867.78,720.18,1820.95,641.50,1559.20,1012.88,2328.75,1149.03
1649548800,1348.85,871.43,1320.92,-1.00,3710.14,779.60,1726.36,774.14,642.44,1709.19,997.82,681.83,459.14,655.82,1175.42,884.70,868.58,720.18,1820.95,641.50,1559.20,853.47,2328.75,1149.03
1649635200,1372.28,968.76,1140.93,-1.00,4097.56,718.39,1890.92,949.71,769.02,1682.84,661.92,789.63,481.92,763.11,1205.30,760.67,957.44,561.74,1895.46,801.87,1303.90,975.04,2172.38,820.39
1649721600,1282.47,769.64,1143.93,-1.00,3922.78,659.33,1706.35,923.02,724.72,1619.78,849.63,673.75,429.17,708.86,1114.40,710.28,940.63,540.14,1720.46,853.52,926.32,893.17,1927.09,753.44
1649808000,1213.71,529.12,1005.94,-1.00,3689.11,664.70,1531.41,1109.88,784.85,1443.78,1028.35,621.19,402.80,637.73,1103.20,716.09,899.80,499.81,1658.09,886.13,905.78,879.52,1477.89,688.93
1649894400,1067.27,703.63,942.94,-1.00,3182.53,607.79,1134.11,1036.98,800.67,1213.19,815.50,642.75,365.64,620.86,824.29,635.67,874.99,483.96,1360.08,761.10,885.24,785.86,1195.81,629.29
1649980800,867.17,542.55,819.95,-1.00,2545.09,497.18,789.43,909.67,707.31,998.60,725.69,529.56,282.92,530.44,409.65,545.55,767.72,478.20,1122.72,690.42,751.23,672.36,881.52,533.13
1650067200,867.08,542.55,821.95,-1.00,2545.09,497.18,788.69,909.67,707.31,996.72,725.69,529.56,282.92,530.44,408.41,545.55,767.72,478.20,1122.72,690.42,751.23,672.36,881.52,533.13
1650153600,867.08,542.55,821.95,-1.00,2545.09,497.18,788.69,910.70,707.31,996.72,725.69,529.56,281.72,530.44,408.41,545.55,767.72,478.20,1122.72,690.42,751.23,672.36,881.52,533.13
1650240000,566.05,304.27,576.97,-1.00,1541.73,285.64,320.22,649.91,487.36,687.07,725.69,332.83,226.58,371.31,305.06,348.84,519.55,303.92,604.67,489.28,530.17,496.82,551.91,377.33
1650326400,655.81,274.07,583.96,-1.00,1401.06,399.46,486.26,1962.05,659.84,701.18,618.81,489.14,228.97,378.54,352.38,426.36,529.96,260.71,970.25,546.36,720.91,492.48,556.51,346.90
1650412800,594.55,645.46,513.97,-1.00,1236.56,252.35,400.27,1591.41,525.34,696.48,612.52,379.99,258.94,418.32,323.74,339.15,606.81,267.91,670.51,453.94,545.82,424.25,570.31,366.38
1650499200,599.33,400.48,542.97,-1.00,1117.86,370.47,409.91,1612.97,582.31,761.42,455.35,439.28,305.70,470.16,403.43,271.32,614.81,194.45,836.84,437.63,682.76,521.01,559.58,383.42
1650585600,715.58,400.48,688.96,-1.00,1261.33,420.94,473.66,1879.92,656.68,982.60,770.59,514.74,353.65,548.52,483.12,421.52,683.66,293.83,894.02,559.95,786.45,613.43,682.22,447.93
1650672000,715.49,400.48,686.96,-1.00,1261.33,420.94,473.66,1879.92,656.68,982.60,770.59,514.74,353.65,548.52,483.12,421.52,683.66,293.83,894.02,559.95,786.45,613.43,682.22,447.93
1650758400,715.44,400.48,686.96,-1.00,1261.33,420.94,473.66,1878.89,656.68,982.60,770.59,514.74,353.65,548.52,483.12,421.52,683.66,293.83,894.02,559.95,786.45,613.43,682.22,447.93
1650844800,881.04,785.30,923.94,-1.00,1370.68,553.02,622.65,2457.96,795.92,1158.60,931.36,631.97,412.39,638.94,571.52,504.85,815.75,486.84,999.71,663.24,985.99,759.81,838.60,530.70
1650931200,671.89,804.31,888.95,-1.00,1049.16,432.75,423.99,1012.34,582.31,1068.25,622.40,420.42,359.64,601.57,510.51,389.54,804.54,456.59,389.83,486.56,749.28,685.38,628.56,479.58
1651017600,627.64,559.33,876.95,-1.00,650.99,471.41,444.75,1237.19,640.85,976.95,740.95,485.10,304.50,525.62,479.38,296.51,669.25,475.32,471.26,470.25,845.14,663.05,711.35,436.97
1651104000,569.47,599.60,829.95,-1.00,414.99,387.65,407.69,1495.92,458.88,883.77,863.10,369.21,270.93,391.80,384.75,383.72,593.20,505.57,379.44,448.50,670.04,580.56,622.43,370.03
1651190400,506.76,667.84,783.95,-1.00,318.25,351.14,393.60,1307.01,443.06,728.48,623.30,338.22,240.96,372.51,331.21,269.38,591.60,437.87,336.12,353.37,663.20,530.32,599.44,333.51
1651276800,506.76,667.84,783.95,-1.00,318.25,351.14,393.60,1307.01,443.06,728.48,623.30,338.22,240.96,372.51,331.21,269.38,591.60,437.87,336.12,353.37,663.20,530.32,599.44,333.51
1651363200,506.76,667.84,783.95,-1.00,318.25,351.14,393.60,1307.01,443.06,728.48,623.30,338.22,240.96,372.51,331.21,269.38,591.60,437.87,336.12,353.37,663.20,530.32,599.44,333.51
1651449600,430.02,359.09,658.96,-1.00,245.82,289.93,323.92,1118.09,382.93,638.12,577.49,293.75,222.98,350.81,286.38,219.96,533.96,299.60,304.94,339.78,565.38,474.50,596.37,303.08
1651536000,414.79,357.97,605.96,-1.00,296.29,262.01,316.51,1118.09,322.80,503.53,677.19,322.05,191.81,311.03,257.74,191.86,441.90,250.62,330.93,309.88,547.77,444.72,689.89,262.91
1651622400,376.54,299.80,549.97,-1.00,272.45,237.32,306.88,1128.36,308.56,389.65,510.14,251.98,177.42,285.71,224.13,191.86,430.69,249.18,268.55,323.47,561.47,426.74,499.79,241.00
1651708800,332.71,323.29,413.98,-1.00,246.75,195.44,267.59,1008.23,276.91,345.42,458.04,233.12,142.66,261.60,184.28,155.04,405.07,200.21,195.78,315.31,474.41,372.15,490.59,236.14
1651795200,325.35,266.24,462.97,-1.00,225.72,235.17,254.99,1146.84,261.09,325.65,424.81,211.56,149.85,239.90,163.11,127.91,399.47,180.05,221.77,328.90,407.90,357.89,444.59,233.70
1651881600,325.35,266.24,462.97,-1.00,225.72,235.17,254.99,1146.84,261.09,325.65,424.81,211.56,149.85,239.90,163.11,127.91,399.47,180.05,221.77,328.90,407.90,357.89,444.59,233.70
1651968000,325.35,266.24,462.97,-1.00,225.72,235.17,254.99,1146.84,261.09,325.65,424.81,211.56,149.85,239.90,163.11,127.91,399.47,180.05,221.77,328.90,407.90,357.89,444.59,233.70
1652054400,305.10,288.61,421.97,-1.00,234.60,237.32,229.04,931.23,278.49,296.47,430.20,175.17,143.86,224.23,181.79,143.41,377.85,171.40,233.90,318.03,401.05,313.85,386.34,217.88
1652140800,293.85,280.78,461.97,-1.00,172.45,220.13,226.82,1032.88,324.38,271.06,355.66,156.31,158.24,180.83,183.04,145.35,334.62,187.25,214.84,307.16,420.61,294.00,390.94,172.84
1652227200,277.21,256.17,413.98,-1.00,184.60,233.02,183.83,1032.88,257.92,263.53,350.27,141.49,145.06,182.04,194.24,184.11,298.60,129.63,213.11,263.67,330.62,270.43,375.61,178.93
1652313600,253.07,223.73,456.97,-1.00,165.90,233.02,180.86,731.02,276.91,264.47,319.73,146.88,136.66,198.92,207.94,131.78,291.40,112.35,228.70,252.79,310.08,220.81,349.54,174.06
1652400000,246.04,225.97,350.98,-1.00,156.09,215.84,185.31,721.78,264.25,242.83,327.82,134.75,127.07,174.80,251.52,149.23,271.38,125.31,218.31,263.67,313.01,238.18,338.81,166.76
1652486400,246.04,225.97,350.98,-1.00,156.09,215.84,185.31,721.78,264.25,242.83,327.82,134.75,127.07,174.80,251.52,149.23,271.38,125.31,218.31,263.67,313.01,238.18,338.81,166.76
1652572800,246.04,225.97,350.98,-1.00,156.09,215.84,185.31,721.78,264.25,242.83,327.82,134.75,127.07,174.80,251.52,149.23,271.38,125.31,218.31,263.67,313.01,238.18,338.81,166.76
1652659200,232.26,110.75,357.98,-1.00,147.21,162.15,162.33,956.90,185.14,247.53,276.62,138.79,106.69,160.34,229.11,119.19,254.57,122.43,140.34,220.17,276.82,241.28,297.42,158.24
1652745600,214.12,102.92,276.98,-1.00,149.08,200.81,172.71,855.25,166.15,233.41,251.48,111.84,89.91,157.93,173.08,116.28,219.35,106.59,157.67,179.40,266.06,222.05,252.96,177.71
1652832000,193.68,76.07,278.98,-1.00,119.17,144.97,169.75,865.52,131.34,206.12,257.76,99.71,93.51,125.38,125.76,89.15,201.74,122.43,98.76,168.53,224.00,206.54,203.90,163.10
1652918400,186.89,58.17,235.99,-1.00,112.16,120.27,163.82,988.73,109.18,172.24,241.60,111.84,82.72,106.09,103.35,94.96,196.93,133.95,98.76,160.37,192.70,209.03,183.97,136.33
1653004800,171.18,87.26,251.98,-1.00,110.29,114.90,132.68,842.93,104.44,162.83,218.24,113.19,68.33,112.12,90.90,80.43,178.52,120.99,98.76,125.04,186.83,186.08,141.04,138.76
1653091200,171.18,87.26,251.98,-1.00,110.29,114.90,132.68,842.93,104.44,162.83,218.24,113.19,68.33,112.12,90.90,80.43,178.52,120.99,98.76,125.04,186.83,186.08,141.04,138.76
1653177600,171.18,87.26,251.98,-1.00,110.29,114.90,132.68,842.93,104.44,162.83,218.24,113.19,68.33,112.12,90.90,80.43,178.52,120.99,98.76,125.04,186.83,186.08,141.04,138.76
1653264000,170.57,138.71,220.99,-1.00,127.11,120.27,126.75,932.26,117.09,142.12,184.12,110.49,73.13,86.80,69.73,67.83,179.32,100.83,117.82,122.32,169.22,166.85,164.04,126.59
1653350400,159.09,127.53,192.99,-1.00,110.29,74.09,94.88,933.28,93.36,145.88,221.84,103.76,69.53,86.80,97.12,45.54,149.70,100.83,123.01,116.88,133.03,157.54,145.64,116.85
