Meldedatum,Landkreis,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
1590624000,LK Weimarer Land,73,69,4,0,0,0
1590710400,LK Weimarer Land,73,69,4,0,0,0
1590796800,LK Weimarer Land,73,69,4,0,0,0
1590883200,LK Weimarer Land,73,69,4,0,0,0
1590969600,LK Weimarer Land,73,69,4,0,0,0
1591056000,LK Weimarer Land,73,69,4,0,0,0
1591142400,LK Weimarer Land,73,69,4,0,0,0
1591228800,LK Weimarer Land,73,69,4,0,0,0
1580169600,SK Eisenach,0,0,0,0,0,0
1580256000,SK Eisenach,0,0,0,0,0,0
1580342400,SK Eisenach,0,0,0,0,0,0
1580428800,SK Eisenach,0,0,0,0,0,0
1580515200,SK Eisenach,0,0,0,0,0,0
1580601600,SK Eisenach,0,0,0,0,0,0
1580688000,SK Eisenach,0,0,0,0,0,0
1580774400,SK Eisenach,0,0,0,0,0,0
1580860800,SK Eisenach,0,0,0,0,0,0
1580947200,SK Eisenach,0,0,0,0,0,0
1581033600,SK Eisenach,0,0,0,0,0,0
1581120000,SK Eisenach,0,0,0,0,0,0
1581206400,SK Eisenach,0,0,0,0,0,0
1581292800,SK Eisenach,0,0,0,0,0,0
1581379200,SK Eisenach,0,0,0,0,0,0
1581465600,SK Eisenach,0,0,0,0,0,0
1581552000,SK Eisenach,0,0,0,0,0,0
1581638400,SK Eisenach,0,0,0,0,0,0
1581724800,SK Eisenach,0,0,0,0,0,0
1581811200,SK Eisenach,0,0,0,0,0,0
1581897600,SK Eisenach,0,0,0,0,0,0
1581984000,SK Eisenach,0,0,0,0,0,0
1582070400,SK Eisenach,0,0,0,0,0,0
1582156800,SK Eisenach,0,0,0,0,0,0
1582243200,SK Eisenach,0,0,0,0,0,0
1582329600,SK Eisenach,0,0,0,0,0,0
1582416000,SK Eisenach,0,0,0,0,0,0
1582502400,SK Eisenach,0,0,0,0,0,0
1582588800,SK Eisenach,0,0,0,0,0,0
1582675200,SK Eisenach,0,0,0,0,0,0
1582761600,SK Eisenach,0,0,0,0,0,0
1582848000,SK Eisenach,0,0,0,0,0,0
1582934400,SK Eisenach,0,0,0,0,0,0
1583020800,SK Eisenach,0,0,0,0,0,0
1583107200,SK Eisenach,0,0,0,0,0,0
1583193600,SK Eisenach,0,0,0,0,0,0
1583280000,SK Eisenach,0,0,0,0,0,0
1583366400,SK Eisenach,0,0,0,0,0,0
1583452800,SK Eisenach,0,0,0,0,0,0
1583539200,SK Eisenach,0,0,0,0,0,0
1583625600,SK Eisenach,0,0,0,0,0,0
1583712000,SK Eisenach,0,0,0,0,0,0
1583798400,SK Eisenach,1,1,0,1,1,0
1583884800,SK Eisenach,1,1,0,0,0,0
1583971200,SK Eisenach,1,1,0,0,0,0
1584057600,SK Eisenach,1,1,0,0,0,0
1584144000,SK Eisenach,1,1,0,0,0,0
1584230400,SK Eisenach,1,1,0,0,0,0
1584316800,SK Eisenach,1,1,0,0,0,0
1584403200,SK Eisenach,1,1,0,0,0,0
1584489600,SK Eisenach,1,1,0,0,0,0
1584576000,SK Eisenach,1,1,0,0,0,0
1584662400,SK Eisenach,1,1,0,0,0,0
1584748800,SK Eisenach,1,1,0,0,0,0
1584835200,SK Eisenach,1,1,0,0,0,0
1584921600,SK Eisenach,1,1,0,0,0,0
1585008000,SK Eisenach,2,1,1,1,0,1
1585094400,SK Eisenach,3,2,1,1,1,0
1585180800,SK Eisenach,4,3,1,1,1,0
1585267200,SK Eisenach,4,3,1,0,0,0
1585353600,SK Eisenach,4,3,1,0,0,0
1585440000,SK Eisenach,4,3,1,0,0,0
1585526400,SK Eisenach,4,3,1,0,0,0
1585612800,SK Eisenach,6,5,1,2,2,0
1585699200,SK Eisenach,6,5,1,0,0,0
1585785600,SK Eisenach,7,6,1,1,1,0
1585872000,SK Eisenach,8,7,1,1,1,0
1585958400,SK Eisenach,8,7,1,0,0,0
1586044800,SK Eisenach,8,7,1,0,0,0
1586131200,SK Eisenach,9,8,1,1,1,0
1586217600,SK Eisenach,9,8,1,0,0,0
1586304000,SK Eisenach,10,9,1,1,1,0
1586390400,SK Eisenach,12,11,1,2,2,0
1586476800,SK Eisenach,12,11,1,0,0,0
1586563200,SK Eisenach,12,11,1,0,0,0
1586649600,SK Eisenach,12,11,1,0,0,0
1586736000,SK Eisenach,12,11,1,0,0,0
1586822400,SK Eisenach,13,12,1,1,1,0
1586908800,SK Eisenach,13,12,1,0,0,0
1586995200,SK Eisenach,13,12,1,0,0,0
1587081600,SK Eisenach,13,12,1,0,0,0
1587168000,SK Eisenach,13,12,1,0,0,0
1587254400,SK Eisenach,14,13,1,1,1,0
1587340800,SK Eisenach,14,13,1,0,0,0
1587427200,SK Eisenach,14,13,1,0,0,0
1587513600,SK Eisenach,15,14,1,1,1,0
1587600000,SK Eisenach,16,15,1,1,1,0
1587686400,SK Eisenach,16,15,1,0,0,0
1587772800,SK Eisenach,16,15,1,0,0,0
1587859200,SK Eisenach,16,15,1,0,0,0
1587945600,SK Eisenach,16,15,1,0,0,0
1588032000,SK Eisenach,20,18,2,4,3,1
1588118400,SK Eisenach,21,19,2,1,1,0
1588204800,SK Eisenach,21,19,2,0,0,0
1588291200,SK Eisenach,21,19,2,0,0,0
1588377600,SK Eisenach,22,20,2,1,1,0
1588464000,SK Eisenach,22,20,2,0,0,0
1588550400,SK Eisenach,22,20,2,0,0,0
1588636800,SK Eisenach,22,20,2,0,0,0
1588723200,SK Eisenach,24,22,2,2,2,0
1588809600,SK Eisenach,25,23,2,1,1,0
1588896000,SK Eisenach,26,24,2,1,1,0
1588982400,SK Eisenach,26,24,2,0,0,0
1589068800,SK Eisenach,26,24,2,0,0,0
1589155200,SK Eisenach,26,24,2,0,0,0
1589241600,SK Eisenach,26,24,2,0,0,0
1589328000,SK Eisenach,26,24,2,0,0,0
1589414400,SK Eisenach,27,25,2,1,1,0
1589500800,SK Eisenach,27,25,2,0,0,0
1589587200,SK Eisenach,28,26,2,1,1,0
1589673600,SK Eisenach,28,26,2,0,0,0
1589760000,SK Eisenach,28,26,2,0,0,0
1589846400,SK Eisenach,28,26,2,0,0,0
1589932800,SK Eisenach,28,26,2,0,0,0
1590019200,SK Eisenach,28,26,2,0,0,0
1590105600,SK Eisenach,28,26,2,0,0,0
1590192000,SK Eisenach,28,26,2,0,0,0
1590278400,SK Eisenach,28,26,2,0,0,0
1590364800,SK Eisenach,28,26,2,0,0,0
1590451200,SK Eisenach,28,26,2,0,0,0
1590537600,SK Eisenach,28,26,2,0,0,0
1590624000,SK Eisenach,28,26,2,0,0,0
1590710400,SK Eisenach,28,26,2,0,0,0
1590796800,SK Eisenach,28,26,2,0,0,0
1590883200,SK Eisenach,28,26,2,0,0,0
1590969600,SK Eisenach,28,26,2,0,0,0
1591056000,SK Eisenach,28,26,2,0,0,0
1591142400,SK Eisenach,28,26,2,0,0,0
1591228800,SK Eisenach,28,26,2,0,0,0
1580169600,SK Erfurt,0,0,0,0,0,0
1580256000,SK Erfurt,0,0,0,0,0,0
1580342400,SK Erfurt,0,0,0,0,0,0
1580428800,SK Erfurt,0,0,0,0,0,0
1580515200,SK Erfurt,0,0,0,0,0,0
1580601600,SK Erfurt,0,0,0,0,0,0
1580688000,SK Erfurt,0,0,0,0,0,0
1580774400,SK Erfurt,0,0,0,0,0,0
1580860800,SK Erfurt,0,0,0,0,0,0
1580947200,SK Erfurt,0,0,0,0,0,0
1581033600,SK Erfurt,0,0,0,0,0,0
1581120000,SK Erfurt,0,0,0,0,0,0
1581206400,SK Erfurt,0,0,0,0,0,0
1581292800,SK Erfurt,0,0,0,0,0,0
1581379200,SK Erfurt,0,0,0,0,0,0
1581465600,SK Erfurt,0,0,0,0,0,0
1581552000,SK Erfurt,0,0,0,0,0,0
1581638400,SK Erfurt,0,0,0,0,0,0
1581724800,SK Erfurt,0,0,0,0,0,0
1581811200,SK Erfurt,0,0,0,0,0,0
1581897600,SK Erfurt,0,0,0,0,0,0
1581984000,SK Erfurt,0,0,0,0,0,0
1582070400,SK Erfurt,0,0,0,0,0,0
1582156800,SK Erfurt,0,0,0,0,0,0
1582243200,SK Erfurt,0,0,0,0,0,0
1582329600,SK Erfurt,0,0,0,0,0,0
1582416000,SK Erfurt,0,0,0,0,0,0
1582502400,SK Erfurt,0,0,0,0,0,0
1582588800,SK Erfurt,0,0,0,0,0,0
1582675200,SK Erfurt,0,0,0,0,0,0
1582761600,SK Erfurt,0,0,0,0,0,0
1582848000,SK Erfurt,0,0,0,0,0,0
1582934400,SK Erfurt,0,0,0,0,0,0
1583020800,SK Erfurt,0,0,0,0,0,0
1583107200,SK Erfurt,0,0,0,0,0,0
1583193600,SK Erfurt,0,0,0,0,0,0
1583280000,SK Erfurt,0,0,0,0,0,0
1583366400,SK Erfurt,0,0,0,0,0,0
1583452800,SK Erfurt,0,0,0,0,0,0
1583539200,SK Erfurt,1,1,0,1,1,0
1583625600,SK Erfurt,1,1,0,0,0,0
1583712000,SK Erfurt,1,1,0,0,0,0
1583798400,SK Erfurt,2,2,0,1,1,0
1583884800,SK Erfurt,2,2,0,0,0,0
1583971200,SK Erfurt,2,2,0,0,0,0
1584057600,SK Erfurt,4,4,0,2,2,0
1584144000,SK Erfurt,10,10,0,6,6,0
1584230400,SK Erfurt,10,10,0,0,0,0
1584316800,SK Erfurt,16,16,0,6,6,0
1584403200,SK Erfurt,16,16,0,0,0,0
1584489600,SK Erfurt,17,17,0,1,1,0
1584576000,SK Erfurt,26,26,0,9,9,0
1584662400,SK Erfurt,28,28,0,2,2,0
1584748800,SK Erfurt,29,29,0,1,1,0
1584835200,SK Erfurt,30,30,0,1,1,0
1584921600,SK Erfurt,43,43,0,13,13,0
1585008000,SK Erfurt,53,53,0,10,10,0
1585094400,SK Erfurt,61,61,0,8,8,0
1585180800,SK Erfurt,67,67,0,6,6,0
1585267200,SK Erfurt,72,72,0,5,5,0
1585353600,SK Erfurt,75,75,0,3,3,0
1585440000,SK Erfurt,77,77,0,2,2,0
1585526400,SK Erfurt,77,77,0,0,0,0
1585612800,SK Erfurt,82,82,0,5,5,0
1585699200,SK Erfurt,87,87,0,5,5,0
1585785600,SK Erfurt,89,89,0,2,2,0
1585872000,SK Erfurt,92,92,0,3,3,0
1585958400,SK Erfurt,94,93,1,2,1,1
1586044800,SK Erfurt,95,94,1,1,1,0
1586131200,SK Erfurt,97,96,1,2,2,0
1586217600,SK Erfurt,103,101,2,6,5,1
1586304000,SK Erfurt,107,105,2,4,4,0
1586390400,SK Erfurt,108,106,2,1,1,0
1586476800,SK Erfurt,110,108,2,2,2,0
1586563200,SK Erfurt,110,108,2,0,0,0
1586649600,SK Erfurt,112,110,2,2,2,0
1586736000,SK Erfurt,113,111,2,1,1,0
1586822400,SK Erfurt,115,113,2,2,2,0
1586908800,SK Erfurt,117,115,2,2,2,0
1586995200,SK Erfurt,120,118,2,3,3,0
1587081600,SK Erfurt,121,119,2,1,1,0
1587168000,SK Erfurt,121,119,2,0,0,0
1587254400,SK Erfurt,122,120,2,1,1,0
1587340800,SK Erfurt,122,120,2,0,0,0
1587427200,SK Erfurt,125,123,2,3,3,0
1587513600,SK Erfurt,129,127,2,4,4,0
1587600000,SK Erfurt,131,129,2,2,2,0
1587686400,SK Erfurt,131,129,2,0,0,0
1587772800,SK Erfurt,132,130,2,1,1,0
1587859200,SK Erfurt,132,130,2,0,0,0
1587945600,SK Erfurt,133,131,2,1,1,0
1588032000,SK Erfurt,133,131,2,0,0,0
1588118400,SK Erfurt,133,131,2,0,0,0
1588204800,SK Erfurt,133,131,2,0,0,0
1588291200,SK Erfurt,133,131,2,0,0,0
1588377600,SK Erfurt,134,132,2,1,1,0
1588464000,SK Erfurt,134,132,2,0,0,0
1588550400,SK Erfurt,134,132,2,0,0,0
1588636800,SK Erfurt,134,132,2,0,0,0
1588723200,SK Erfurt,135,133,2,1,1,0
1588809600,SK Erfurt,135,133,2,0,0,0
1588896000,SK Erfurt,135,133,2,0,0,0
1588982400,SK Erfurt,135,133,2,0,0,0
1589068800,SK Erfurt,135,133,2,0,0,0
1589155200,SK Erfurt,135,133,2,0,0,0
1589241600,SK Erfurt,135,133,2,0,0,0
1589328000,SK Erfurt,135,133,2,0,0,0
1589414400,SK Erfurt,135,133,2,0,0,0
1589500800,SK Erfurt,136,133,2,1,0,0
1589587200,SK Erfurt,136,133,2,0,0,0
1589673600,SK Erfurt,136,133,2,0,0,0
1589760000,SK Erfurt,136,133,2,0,0,0
1589846400,SK Erfurt,136,133,2,0,0,0
1589932800,SK Erfurt,136,133,2,0,0,0
1590019200,SK Erfurt,136,133,2,0,0,0
1590105600,SK Erfurt,136,133,2,0,0,0
1590192000,SK Erfurt,136,133,2,0,0,0
1590278400,SK Erfurt,136,133,2,0,0,0
1590364800,SK Erfurt,136,133,2,0,0,0
1590451200,SK Erfurt,136,133,2,0,0,0
1590537600,SK Erfurt,137,133,2,1,0,0
1590624000,SK Erfurt,137,133,2,0,0,0
1590710400,SK Erfurt,137,133,2,0,0,0
1590796800,SK Erfurt,137,133,2,0,0,0
1590883200,SK Erfurt,137,133,2,0,0,0
1590969600,SK Erfurt,137,133,2,0,0,0
1591056000,SK Erfurt,138,133,2,1,0,0
1591142400,SK Erfurt,138,133,2,0,0,0
1591228800,SK Erfurt,138,133,2,0,0,0
1580169600,SK Gera,0,0,0,0,0,0
1580256000,SK Gera,0,0,0,0,0,0
1580342400,SK Gera,0,0,0,0,0,0
1580428800,SK Gera,0,0,0,0,0,0
1580515200,SK Gera,0,0,0,0,0,0
1580601600,SK Gera,0,0,0,0,0,0
1580688000,SK Gera,0,0,0,0,0,0
1580774400,SK Gera,0,0,0,0,0,0
1580860800,SK Gera,0,0,0,0,0,0
1580947200,SK Gera,0,0,0,0,0,0
1581033600,SK Gera,0,0,0,0,0,0
1581120000,SK Gera,0,0,0,0,0,0
1581206400,SK Gera,0,0,0,0,0,0
1581292800,SK Gera,0,0,0,0,0,0
1581379200,SK Gera,0,0,0,0,0,0
1581465600,SK Gera,0,0,0,0,0,0
1581552000,SK Gera,0,0,0,0,0,0
1581638400,SK Gera,0,0,0,0,0,0
1581724800,SK Gera,0,0,0,0,0,0
1581811200,SK Gera,0,0,0,0,0,0
1581897600,SK Gera,0,0,0,0,0,0
1581984000,SK Gera,0,0,0,0,0,0
1582070400,SK Gera,0,0,0,0,0,0
1582156800,SK Gera,0,0,0,0,0,0
1582243200,SK Gera,0,0,0,0,0,0
1582329600,SK Gera,0,0,0,0,0,0
1582416000,SK Gera,0,0,0,0,0,0
1582502400,SK Gera,0,0,0,0,0,0
1582588800,SK Gera,0,0,0,0,0,0
1582675200,SK Gera,0,0,0,0,0,0
1582761600,SK Gera,0,0,0,0,0,0
1582848000,SK Gera,0,0,0,0,0,0
1582934400,SK Gera,0,0,0,0,0,0
1583020800,SK Gera,0,0,0,0,0,0
1583107200,SK Gera,0,0,0,0,0,0
1583193600,SK Gera,0,0,0,0,0,0
1583280000,SK Gera,0,0,0,0,0,0
1583366400,SK Gera,0,0,0,0,0,0
1583452800,SK Gera,0,0,0,0,0,0
1583539200,SK Gera,0,0,0,0,0,0
1583625600,SK Gera,0,0,0,0,0,0
1583712000,SK Gera,0,0,0,0,0,0
1583798400,SK Gera,0,0,0,0,0,0
1583884800,SK Gera,1,1,0,1,1,0
1583971200,SK Gera,1,1,0,0,0,0
1584057600,SK Gera,1,1,0,0,0,0
1584144000,SK Gera,1,1,0,0,0,0
1584230400,SK Gera,1,1,0,0,0,0
1584316800,SK Gera,1,1,0,0,0,0
1584403200,SK Gera,2,2,0,1,1,0
1584489600,SK Gera,4,4,0,2,2,0
1584576000,SK Gera,4,4,0,0,0,0
1584662400,SK Gera,4,4,0,0,0,0
1584748800,SK Gera,4,4,0,0,0,0
1584835200,SK Gera,4,4,0,0,0,0
1584921600,SK Gera,6,6,0,2,2,0
1585008000,SK Gera,7,7,0,1,1,0
1585094400,SK Gera,7,7,0,0,0,0
1585180800,SK Gera,8,8,0,1,1,0
1585267200,SK Gera,14,14,0,6,6,0
1585353600,SK Gera,19,19,0,5,5,0
1585440000,SK Gera,19,19,0,0,0,0
1585526400,SK Gera,19,19,0,0,0,0
1585612800,SK Gera,19,19,0,0,0,0
1585699200,SK Gera,23,23,0,4,4,0
1585785600,SK Gera,31,31,0,8,8,0
1585872000,SK Gera,33,33,0,2,2,0
1585958400,SK Gera,33,33,0,0,0,0
1586044800,SK Gera,33,33,0,0,0,0
1586131200,SK Gera,34,34,0,1,1,0
1586217600,SK Gera,37,37,0,3,3,0
1586304000,SK Gera,39,39,0,2,2,0
1586390400,SK Gera,48,47,1,9,8,1
1586476800,SK Gera,48,47,1,0,0,0
1586563200,SK Gera,50,49,1,2,2,0
1586649600,SK Gera,55,51,4,5,2,3
1586736000,SK Gera,55,51,4,0,0,0
1586822400,SK Gera,66,59,7,11,8,3
1586908800,SK Gera,74,66,8,8,7,1
1586995200,SK Gera,79,71,8,5,5,0
1587081600,SK Gera,80,71,9,1,0,1
1587168000,SK Gera,88,79,9,8,8,0
1587254400,SK Gera,91,82,9,3,3,0
1587340800,SK Gera,94,84,10,3,2,1
1587427200,SK Gera,109,98,11,15,14,1
1587513600,SK Gera,115,104,11,6,6,0
1587600000,SK Gera,124,113,11,9,9,0
1587686400,SK Gera,133,122,11,9,9,0
1587772800,SK Gera,134,123,11,1,1,0
1587859200,SK Gera,137,126,11,3,3,0
1587945600,SK Gera,140,129,11,3,3,0
1588032000,SK Gera,148,137,11,8,8,0
1588118400,SK Gera,151,140,11,3,3,0
1588204800,SK Gera,158,147,11,7,7,0
1588291200,SK Gera,159,148,11,1,1,0
1588377600,SK Gera,163,152,11,4,4,0
1588464000,SK Gera,163,152,11,0,0,0
1588550400,SK Gera,164,153,11,1,1,0
1588636800,SK Gera,164,153,11,0,0,0
1588723200,SK Gera,170,159,11,6,6,0
1588809600,SK Gera,176,164,12,6,5,1
1588896000,SK Gera,179,167,12,3,3,0
1588982400,SK Gera,181,169,12,2,2,0
1589068800,SK Gera,181,169,12,0,0,0
1589155200,SK Gera,183,171,12,2,2,0
1589241600,SK Gera,186,173,12,3,2,0
1589328000,SK Gera,186,173,12,0,0,0
1589414400,SK Gera,190,175,13,4,2,1
1589500800,SK Gera,195,180,13,5,5,0
1589587200,SK Gera,196,181,13,1,1,0
1589673600,SK Gera,196,181,13,0,0,0
1589760000,SK Gera,203,187,14,7,6,1
1589846400,SK Gera,204,187,14,1,0,0
1589932800,SK Gera,207,189,15,3,2,1
1590019200,SK Gera,207,189,15,0,0,0
1590105600,SK Gera,214,193,16,7,4,1
1590192000,SK Gera,217,195,17,3,2,1
1590278400,SK Gera,217,195,17,0,0,0
1590364800,SK Gera,226,197,18,9,2,1
1590451200,SK Gera,228,197,18,2,0,0
1590537600,SK Gera,229,197,18,1,0,0
1590624000,SK Gera,232,198,18,3,1,0
1590710400,SK Gera,235,198,18,3,0,0
1590796800,SK Gera,240,198,18,5,0,0
1590883200,SK Gera,240,198,18,0,0,0
1590969600,SK Gera,240,198,18,0,0,0
1591056000,SK Gera,240,198,18,0,0,0
1591142400,SK Gera,245,198,18,5,0,0
1591228800,SK Gera,247,198,18,2,0,0
1580169600,SK Jena,0,0,0,0,0,0
1580256000,SK Jena,0,0,0,0,0,0
1580342400,SK Jena,0,0,0,0,0,0
1580428800,SK Jena,0,0,0,0,0,0
1580515200,SK Jena,0,0,0,0,0,0
1580601600,SK Jena,0,0,0,0,0,0
1580688000,SK Jena,0,0,0,0,0,0
1580774400,SK Jena,0,0,0,0,0,0
1580860800,SK Jena,0,0,0,0,0,0
1580947200,SK Jena,0,0,0,0,0,0
1581033600,SK Jena,0,0,0,0,0,0
1581120000,SK Jena,0,0,0,0,0,0
1581206400,SK Jena,0,0,0,0,0,0
1581292800,SK Jena,0,0,0,0,0,0
1581379200,SK Jena,0,0,0,0,0,0
1581465600,SK Jena,0,0,0,0,0,0
1581552000,SK Jena,0,0,0,0,0,0
1581638400,SK Jena,0,0,0,0,0,0
1581724800,SK Jena,0,0,0,0,0,0
1581811200,SK Jena,0,0,0,0,0,0
1581897600,SK Jena,0,0,0,0,0,0
1581984000,SK Jena,0,0,0,0,0,0
1582070400,SK Jena,0,0,0,0,0,0
1582156800,SK Jena,0,0,0,0,0,0
1582243200,SK Jena,0,0,0,0,0,0
1582329600,SK Jena,0,0,0,0,0,0
1582416000,SK Jena,0,0,0,0,0,0
1582502400,SK Jena,0,0,0,0,0,0
1582588800,SK Jena,0,0,0,0,0,0
1582675200,SK Jena,0,0,0,0,0,0
1582761600,SK Jena,0,0,0,0,0,0
1582848000,SK Jena,0,0,0,0,0,0
1582934400,SK Jena,0,0,0,0,0,0
1583020800,SK Jena,0,0,0,0,0,0
1583107200,SK Jena,0,0,0,0,0,0
1583193600,SK Jena,0,0,0,0,0,0
1583280000,SK Jena,0,0,0,0,0,0
1583366400,SK Jena,0,0,0,0,0,0
1583452800,SK Jena,0,0,0,0,0,0
1583539200,SK Jena,0,0,0,0,0,0
1583625600,SK Jena,0,0,0,0,0,0
1583712000,SK Jena,0,0,0,0,0,0
1583798400,SK Jena,0,0,0,0,0,0
1583884800,SK Jena,0,0,0,0,0,0
1583971200,SK Jena,0,0,0,0,0,0
1584057600,SK Jena,0,0,0,0,0,0
1584144000,SK Jena,8,8,0,8,8,0
1584230400,SK Jena,8,8,0,0,0,0
1584316800,SK Jena,11,11,0,3,3,0
1584403200,SK Jena,22,22,0,11,11,0
1584489600,SK Jena,29,29,0,7,7,0
1584576000,SK Jena,39,39,0,10,10,0
1584662400,SK Jena,60,60,0,21,21,0
1584748800,SK Jena,71,70,1,11,10,1
1584835200,SK Jena,80,79,1,9,9,0
1584921600,SK Jena,85,84,1,5,5,0
1585008000,SK Jena,87,86,1,2,2,0
1585094400,SK Jena,91,90,1,4,4,0
1585180800,SK Jena,95,94,1,4,4,0
1585267200,SK Jena,98,97,1,3,3,0
1585353600,SK Jena,113,112,1,15,15,0
1585440000,SK Jena,115,114,1,2,2,0
1585526400,SK Jena,118,117,1,3,3,0
1585612800,SK Jena,121,120,1,3,3,0
1585699200,SK Jena,125,123,2,4,3,1
1585785600,SK Jena,130,127,3,5,4,1
1585872000,SK Jena,134,131,3,4,4,0
1585958400,SK Jena,138,135,3,4,4,0
1586044800,SK Jena,141,138,3,3,3,0
1586131200,SK Jena,142,139,3,1,1,0
1586217600,SK Jena,147,144,3,5,5,0
1586304000,SK Jena,151,148,3,4,4,0
1586390400,SK Jena,154,151,3,3,3,0
1586476800,SK Jena,154,151,3,0,0,0
1586563200,SK Jena,154,151,3,0,0,0
1586649600,SK Jena,155,152,3,1,1,0
1586736000,SK Jena,155,152,3,0,0,0
1586822400,SK Jena,155,152,3,0,0,0
1586908800,SK Jena,155,152,3,0,0,0
1586995200,SK Jena,155,152,3,0,0,0
1587081600,SK Jena,155,152,3,0,0,0
1587168000,SK Jena,155,152,3,0,0,0
1587254400,SK Jena,155,152,3,0,0,0
1587340800,SK Jena,155,152,3,0,0,0
1587427200,SK Jena,155,152,3,0,0,0
1587513600,SK Jena,155,152,3,0,0,0
1587600000,SK Jena,157,154,3,2,2,0
1587686400,SK Jena,157,154,3,0,0,0
1587772800,SK Jena,158,155,3,1,1,0
1587859200,SK Jena,158,155,3,0,0,0
1587945600,SK Jena,158,155,3,0,0,0
1588032000,SK Jena,158,155,3,0,0,0
1588118400,SK Jena,158,155,3,0,0,0
1588204800,SK Jena,158,155,3,0,0,0
1588291200,SK Jena,158,155,3,0,0,0
1588377600,SK Jena,158,155,3,0,0,0
1588464000,SK Jena,158,155,3,0,0,0
1588550400,SK Jena,158,155,3,0,0,0
1588636800,SK Jena,158,155,3,0,0,0
1588723200,SK Jena,158,155,3,0,0,0
1588809600,SK Jena,158,155,3,0,0,0
1588896000,SK Jena,158,155,3,0,0,0
1588982400,SK Jena,158,155,3,0,0,0
1589068800,SK Jena,158,155,3,0,0,0
1589155200,SK Jena,158,155,3,0,0,0
1589241600,SK Jena,159,155,3,1,0,0
1589328000,SK Jena,159,155,3,0,0,0
1589414400,SK Jena,159,155,3,0,0,0
1589500800,SK Jena,159,155,3,0,0,0
1589587200,SK Jena,159,155,3,0,0,0
1589673600,SK Jena,159,155,3,0,0,0
1589760000,SK Jena,159,155,3,0,0,0
1589846400,SK Jena,159,155,3,0,0,0
1589932800,SK Jena,159,155,3,0,0,0
1590019200,SK Jena,159,155,3,0,0,0
1590105600,SK Jena,159,155,3,0,0,0
1590192000,SK Jena,159,155,3,0,0,0
1590278400,SK Jena,159,155,3,0,0,0
1590364800,SK Jena,159,155,3,0,0,0
1590451200,SK Jena,159,155,3,0,0,0
1590537600,SK Jena,159,155,3,0,0,0
1590624000,SK Jena,159,155,3,0,0,0
1590710400,SK Jena,159,155,3,0,0,0
1590796800,SK Jena,160,155,3,1,0,0
1590883200,SK Jena,160,155,3,0,0,0
1590969600,SK Jena,160,155,3,0,0,0
1591056000,SK Jena,160,155,3,0,0,0
1591142400,SK Jena,160,155,3,0,0,0
1591228800,SK Jena,160,155,3,0,0,0
1580169600,SK Suhl,0,0,0,0,0,0
1580256000,SK Suhl,0,0,0,0,0,0
1580342400,SK Suhl,0,0,0,0,0,0
1580428800,SK Suhl,0,0,0,0,0,0
1580515200,SK Suhl,0,0,0,0,0,0
1580601600,SK Suhl,0,0,0,0,0,0
1580688000,SK Suhl,0,0,0,0,0,0
1580774400,SK Suhl,0,0,0,0,0,0
1580860800,SK Suhl,0,0,0,0,0,0
1580947200,SK Suhl,0,0,0,0,0,0
1581033600,SK Suhl,0,0,0,0,0,0
1581120000,SK Suhl,0,0,0,0,0,0
1581206400,SK Suhl,0,0,0,0,0,0
1581292800,SK Suhl,0,0,0,0,0,0
1581379200,SK Suhl,0,0,0,0,0,0
1581465600,SK Suhl,0,0,0,0,0,0
1581552000,SK Suhl,0,0,0,0,0,0
1581638400,SK Suhl,0,0,0,0,0,0
1581724800,SK Suhl,0,0,0,0,0,0
1581811200,SK Suhl,0,0,0,0,0,0
1581897600,SK Suhl,0,0,0,0,0,0
1581984000,SK Suhl,0,0,0,0,0,0
1582070400,SK Suhl,0,0,0,0,0,0
1582156800,SK Suhl,0,0,0,0,0,0
1582243200,SK Suhl,0,0,0,0,0,0
1582329600,SK Suhl,0,0,0,0,0,0
1582416000,SK Suhl,0,0,0,0,0,0
1582502400,SK Suhl,0,0,0,0,0,0
1582588800,SK Suhl,0,0,0,0,0,0
1582675200,SK Suhl,0,0,0,0,0,0
1582761600,SK Suhl,0,0,0,0,0,0
1582848000,SK Suhl,0,0,0,0,0,0
1582934400,SK Suhl,0,0,0,0,0,0
1583020800,SK Suhl,0,0,0,0,0,0
1583107200,SK Suhl,0,0,0,0,0,0
1583193600,SK Suhl,0,0,0,0,0,0
1583280000,SK Suhl,0,0,0,0,0,0
1583366400,SK Suhl,0,0,0,0,0,0
1583452800,SK Suhl,0,0,0,0,0,0
1583539200,SK Suhl,0,0,0,0,0,0
1583625600,SK Suhl,0,0,0,0,0,0
1583712000,SK Suhl,0,0,0,0,0,0
1583798400,SK Suhl,0,0,0,0,0,0
1583884800,SK Suhl,0,0,0,0,0,0
1583971200,SK Suhl,0,0,0,0,0,0
1584057600,SK Suhl,1,1,0,1,1,0
1584144000,SK Suhl,1,1,0,0,0,0
1584230400,SK Suhl,1,1,0,0,0,0
1584316800,SK Suhl,1,1,0,0,0,0
1584403200,SK Suhl,1,1,0,0,0,0
1584489600,SK Suhl,1,1,0,0,0,0
1584576000,SK Suhl,1,1,0,0,0,0
1584662400,SK Suhl,2,2,0,1,1,0
1584748800,SK Suhl,4,4,0,2,2,0
1584835200,SK Suhl,4,4,0,0,0,0
