Impfdatum,LandkreisId_Impfort,Altersgruppe,Impfschutz,Anzahl
2021-01-29,16051,18-59,1,37
2021-01-29,16051,18-59,2,54
2021-01-29,16051,60+,1,144
2021-01-29,16052,18-59,1,17
2021-01-29,16052,18-59,2,60
2021-01-29,16052,60+,1,68
2021-01-29,16053,18-59,1,36
2021-01-29,16053,18-59,2,165
2021-01-29,16053,60+,1,69
2021-01-29,16053,60+,2,17
2021-01-29,16054,18-59,1,24
2021-01-29,16054,18-59,2,30
2021-01-29,16054,60+,1,63
2021-01-29,16055,12-17,1,5
2021-01-29,16055,18-59,1,389
2021-01-29,16055,18-59,2,363
2021-01-29,16055,60+,1,700
2021-01-29,16055,60+,2,378
2021-01-29,16056,18-59,1,18
2021-01-29,16056,60+,1,60
2021-01-29,16062,18-59,2,65
2021-01-29,16062,60+,2,10
2021-01-29,16063,18-59,1,5
2021-01-29,16063,18-59,2,64
2021-01-29,16063,60+,2,8
2021-01-29,16064,18-59,1,26
2021-01-29,16064,18-59,2,194
2021-01-29,16064,60+,1,85
2021-01-29,16064,60+,2,28
2021-01-29,16065,18-59,1,13
2021-01-29,16065,60+,1,59
2021-01-29,16066,18-59,1,13
2021-01-29,16066,18-59,2,54
2021-01-29,16066,60+,1,59
2021-01-29,16066,60+,2,5
2021-01-29,16067,18-59,1,18
2021-01-29,16067,18-59,2,34
2021-01-29,16067,60+,1,76
2021-01-29,16067,60+,2,12
2021-01-29,16068,18-59,2,31
2021-01-29,16070,18-59,2,99
2021-01-29,16070,60+,2,22
2021-01-29,16071,18-59,1,6
2021-01-29,16071,18-59,2,55
2021-01-29,16071,60+,2,9
2021-01-29,16072,18-59,1,19
2021-01-29,16072,60+,1,55
2021-01-29,16073,18-59,2,101
2021-01-29,16073,60+,2,19
2021-01-29,16074,18-59,2,51
2021-01-29,16074,60+,2,9
2021-01-29,16075,18-59,1,6
2021-01-29,16075,60+,1,66
2021-01-29,16076,18-59,1,10
2021-01-29,16076,18-59,2,18
2021-01-29,16076,60+,2,6
2021-01-29,16077,18-59,1,23
2021-01-29,16077,18-59,2,47
2021-01-29,16077,60+,1,62
2021-01-29,16077,60+,2,6
2021-01-30,16051,18-59,1,25
2021-01-30,16051,60+,1,118
2021-01-30,16052,18-59,1,14
2021-01-30,16052,60+,1,65
2021-01-30,16053,18-59,1,19
2021-01-30,16053,18-59,2,56
2021-01-30,16053,60+,1,55
2021-01-30,16054,18-59,1,6
2021-01-30,16054,60+,1,68
2021-01-30,16055,18-59,1,196
2021-01-30,16055,60+,1,263
2021-01-30,16056,18-59,1,9
2021-01-30,16056,60+,1,63
2021-01-30,16064,18-59,1,10
2021-01-30,16064,60+,1,61
2021-01-30,16065,18-59,1,8
2021-01-30,16065,60+,1,63
2021-01-30,16066,18-59,1,10
2021-01-30,16066,60+,1,60
2021-01-30,16067,18-59,1,9
2021-01-30,16067,60+,1,70
2021-01-30,16072,18-59,1,15
2021-01-30,16072,60+,1,57
2021-01-30,16075,18-59,1,10
2021-01-30,16075,60+,1,68
2021-01-30,16077,60+,1,70
2021-01-31,16051,18-59,1,92
2021-01-31,16051,60+,1,42
2021-01-31,16052,18-59,1,34
2021-01-31,16052,60+,1,32
2021-01-31,16053,18-59,1,65
2021-01-31,16053,60+,1,13
2021-01-31,16054,18-59,1,20
2021-01-31,16054,60+,1,10
2021-01-31,16055,18-59,1,93
2021-01-31,16055,60+,1,120
2021-01-31,16056,18-59,1,27
2021-01-31,16056,60+,1,15
2021-01-31,16064,18-59,1,40
2021-01-31,16064,60+,1,20
2021-01-31,16065,18-59,1,34
2021-01-31,16065,60+,1,14
2021-01-31,16066,18-59,1,29
2021-01-31,16066,60+,1,7
2021-01-31,16067,18-59,1,34
2021-01-31,16067,60+,1,21
2021-01-31,16072,18-59,1,6
2021-01-31,16072,60+,1,7
2021-01-31,16075,18-59,1,19
2021-01-31,16075,60+,1,11
2021-01-31,16077,18-59,1,17
2021-01-31,16077,60+,1,9
2021-01-31,17000,18-59,1,22
2021-02-01,16051,18-59,1,23
2021-02-01,16051,18-59,2,67
2021-02-01,16051,60+,1,144
2021-02-01,16051,60+,2,10
2021-02-01,16052,18-59,1,23
2021-02-01,16052,18-59,2,104
2021-02-01,16052,60+,1,69
2021-02-01,16052,60+,2,18
2021-02-01,16053,18-59,1,28
2021-02-01,16053,18-59,2,165
2021-02-01,16053,60+,1,58
2021-02-01,16053,60+,2,17
2021-02-01,16054,18-59,1,14
2021-02-01,16054,18-59,2,33
2021-02-01,16054,60+,1,71
2021-02-01,16054,60+,2,9
2021-02-01,16055,12-17,2,5
2021-02-01,16055,18-59,1,290
2021-02-01,16055,18-59,2,498
2021-02-01,16055,60+,1,279
2021-02-01,16055,60+,2,785
2021-02-01,16056,18-59,1,5
2021-02-01,16056,60+,1,67
2021-02-01,16062,18-59,2,48
2021-02-01,16062,60+,2,11
2021-02-01,16064,18-59,1,11
2021-02-01,16064,18-59,2,114
2021-02-01,16064,60+,1,61
2021-02-01,16064,60+,2,6
2021-02-01,16065,18-59,1,12
2021-02-01,16065,60+,1,60
2021-02-01,16066,18-59,1,25
2021-02-01,16066,18-59,2,25
2021-02-01,16066,60+,1,52
2021-02-01,16066,60+,2,5
2021-02-01,16067,18-59,1,20
2021-02-01,16067,18-59,2,51
2021-02-01,16067,60+,1,66
2021-02-01,16067,60+,2,6
2021-02-01,16070,18-59,1,25
2021-02-01,16071,18-59,2,34
2021-02-01,16071,60+,2,7
2021-02-01,16072,18-59,1,32
2021-02-01,16072,18-59,2,39
2021-02-01,16072,60+,1,61
2021-02-01,16073,18-59,1,30
2021-02-01,16073,18-59,2,91
2021-02-01,16073,60+,1,8
2021-02-01,16073,60+,2,22
2021-02-01,16075,18-59,1,9
2021-02-01,16075,60+,1,72
2021-02-01,16077,18-59,1,14
2021-02-01,16077,18-59,2,22
2021-02-01,16077,60+,1,58
2021-02-02,16051,18-59,1,20
2021-02-02,16051,18-59,2,157
2021-02-02,16051,60+,1,150
2021-02-02,16051,60+,2,19
2021-02-02,16052,18-59,1,9
2021-02-02,16052,60+,1,67
2021-02-02,16053,18-59,1,19
2021-02-02,16053,18-59,2,162
2021-02-02,16053,60+,1,66
2021-02-02,16053,60+,2,14
2021-02-02,16054,18-59,1,16
2021-02-02,16054,18-59,2,30
2021-02-02,16054,60+,1,68
2021-02-02,16055,18-59,1,271
2021-02-02,16055,18-59,2,413
2021-02-02,16055,60+,1,389
2021-02-02,16055,60+,2,538
2021-02-02,16056,18-59,1,11
2021-02-02,16056,60+,1,64
2021-02-02,16064,18-59,1,13
2021-02-02,16064,18-59,2,87
2021-02-02,16064,60+,1,59
2021-02-02,16064,60+,2,20
2021-02-02,16065,18-59,1,47
2021-02-02,16065,60+,1,55
2021-02-02,16066,18-59,1,29
2021-02-02,16066,18-59,2,27
2021-02-02,16066,60+,1,57
2021-02-02,16067,18-59,1,12
2021-02-02,16067,18-59,2,45
2021-02-02,16067,60+,1,71
2021-02-02,16068,18-59,2,28
2021-02-02,16068,60+,2,5
2021-02-02,16069,18-59,2,18
2021-02-02,16069,60+,2,6
2021-02-02,16071,18-59,2,35
2021-02-02,16071,60+,2,7
2021-02-02,16072,18-59,1,19
2021-02-02,16072,18-59,2,68
2021-02-02,16072,60+,1,61
2021-02-02,16072,60+,2,18
2021-02-02,16073,18-59,2,100
2021-02-02,16073,60+,2,21
2021-02-02,16075,18-59,1,8
2021-02-02,16075,60+,1,64
2021-02-02,16077,18-59,1,14
2021-02-02,16077,60+,1,58
2021-02-03,16051,18-59,1,67
2021-02-03,16051,18-59,2,63
2021-02-03,16051,60+,1,239
2021-02-03,16051,60+,2,141
2021-02-03,16052,18-59,1,14
2021-02-03,16052,18-59,2,83
2021-02-03,16052,60+,1,125
2021-02-03,16052,60+,2,74
2021-02-03,16053,18-59,1,42
2021-02-03,16053,18-59,2,164
2021-02-03,16053,60+,1,135
2021-02-03,16053,60+,2,74
2021-02-03,16054,18-59,1,11
2021-02-03,16054,18-59,2,32
2021-02-03,16054,60+,1,69
2021-02-03,16054,60+,2,74
2021-02-03,16055,12-17,1,6
2021-02-03,16055,18-59,1,249
2021-02-03,16055,18-59,2,471
2021-02-03,16055,60+,1,317
2021-02-03,16055,60+,2,704
2021-02-03,16056,18-59,1,14
2021-02-03,16056,60+,1,122
2021-02-03,16056,60+,2,58
2021-02-03,16061,18-59,1,7
2021-02-03,16061,60+,1,41
2021-02-03,16062,18-59,1,21
2021-02-03,16062,18-59,2,62
2021-02-03,16062,60+,1,33
2021-02-03,16063,60+,1,43
2021-02-03,16064,18-59,1,30
2021-02-03,16064,18-59,2,88
2021-02-03,16064,60+,1,126
2021-02-03,16064,60+,2,84
2021-02-03,16065,18-59,1,11
2021-02-03,16065,60+,1,63
2021-02-03,16065,60+,2,68
2021-02-03,16066,18-59,1,35
2021-02-03,16066,18-59,2,8
2021-02-03,16066,60+,1,99
2021-02-03,16066,60+,2,60
2021-02-03,16067,18-59,1,13
2021-02-03,16067,60+,1,97
2021-02-03,16067,60+,2,71
2021-02-03,16068,18-59,1,12
2021-02-03,16068,60+,1,32
2021-02-03,16069,18-59,1,6
2021-02-03,16069,18-59,2,35
2021-02-03,16069,60+,1,36
2021-02-03,16069,60+,2,6
2021-02-03,16070,18-59,1,7
2021-02-03,16070,60+,1,76
2021-02-03,16071,18-59,1,15
2021-02-03,16071,18-59,2,31
2021-02-03,16071,60+,1,68
2021-02-03,16072,18-59,1,18
2021-02-03,16072,18-59,2,48
2021-02-03,16072,60+,1,65
2021-02-03,16072,60+,2,75
2021-02-03,16073,18-59,2,54
2021-02-03,16073,60+,1,33
2021-02-03,16073,60+,2,42
2021-02-03,16074,18-59,1,12
2021-02-03,16074,18-59,2,48
2021-02-03,16074,60+,1,35
2021-02-03,16074,60+,2,6
2021-02-03,16075,18-59,1,9
2021-02-03,16075,18-59,2,6
2021-02-03,16075,60+,1,68
2021-02-03,16075,60+,2,65
2021-02-03,16076,18-59,1,29
2021-02-03,16076,60+,1,43
2021-02-03,16077,18-59,1,25
2021-02-03,16077,18-59,2,33
2021-02-03,16077,60+,1,75
2021-02-03,16077,60+,2,83
2021-02-04,16051,18-59,1,45
2021-02-04,16051,18-59,2,58
2021-02-04,16051,60+,1,225
2021-02-04,16051,60+,2,118
2021-02-04,16052,18-59,1,16
2021-02-04,16052,18-59,2,46
2021-02-04,16052,60+,1,131
2021-02-04,16052,60+,2,80
2021-02-04,16053,18-59,1,40
2021-02-04,16053,60+,1,134
2021-02-04,16053,60+,2,68
2021-02-04,16054,18-59,1,23
2021-02-04,16054,18-59,2,45
2021-02-04,16054,60+,1,73
2021-02-04,16054,60+,2,69
2021-02-04,16055,12-17,2,5
2021-02-04,16055,18-59,1,336
2021-02-04,16055,18-59,2,264
2021-02-04,16055,60+,1,595
2021-02-04,16055,60+,2,520
2021-02-04,16056,18-59,1,12
2021-02-04,16056,18-59,2,9
2021-02-04,16056,60+,1,94
2021-02-04,16056,60+,2,55
2021-02-04,16061,60+,1,42
2021-02-04,16062,18-59,1,5
2021-02-04,16062,18-59,2,38
2021-02-04,16062,60+,1,40
2021-02-04,16062,60+,2,8
2021-02-04,16063,12-17,2,5
2021-02-04,16063,18-59,1,10
2021-02-04,16063,18-59,2,98
2021-02-04,16063,60+,1,38
2021-02-04,16063,60+,2,20
2021-02-04,16064,18-59,1,18
2021-02-04,16064,18-59,2,82
2021-02-04,16064,60+,1,104
2021-02-04,16064,60+,2,65
2021-02-04,16065,18-59,1,8
2021-02-04,16065,18-59,2,5
2021-02-04,16065,60+,1,66
2021-02-04,16065,60+,2,64
2021-02-04,16066,18-59,1,44
2021-02-04,16066,18-59,2,43
2021-02-04,16066,60+,1,97
2021-02-04,16066,60+,2,66
2021-02-04,16067,18-59,1,17
2021-02-04,16067,18-59,2,56
2021-02-04,16067,60+,1,70
2021-02-04,16067,60+,2,72
2021-02-04,16068,18-59,1,10
2021-02-04,16068,60+,1,30
2021-02-04,16069,18-59,2,30
2021-02-04,16069,60+,1,37
2021-02-04,16069,60+,2,5
2021-02-04,16070,18-59,1,34
2021-02-04,16070,60+,1,74
2021-02-04,16071,18-59,1,20
2021-02-04,16071,18-59,2,27
2021-02-04,16071,60+,1,66
2021-02-04,16071,60+,2,6
2021-02-04,16072,18-59,1,5
2021-02-04,16072,18-59,2,5
2021-02-04,16072,60+,1,71
2021-02-04,16072,60+,2,72
2021-02-04,16073,60+,1,37
2021-02-04,16074,18-59,1,6
2021-02-04,16074,60+,1,36
2021-02-04,16075,18-59,1,6
2021-02-04,16075,18-59,2,7
2021-02-04,16075,60+,1,70
2021-02-04,16075,60+,2,61
2021-02-04,16076,18-59,1,12
2021-02-04,16076,18-59,2,26
2021-02-04,16076,60+,1,38
2021-02-04,16076,60+,2,7
2021-02-04,16077,18-59,1,9
2021-02-04,16077,18-59,2,10
2021-02-04,16077,60+,1,69
2021-02-04,16077,60+,2,68
2021-02-05,16051,18-59,1,70
2021-02-05,16051,18-59,2,197
2021-02-05,16051,60+,1,203
2021-02-05,16051,60+,2,126
2021-02-05,16052,18-59,1,7
2021-02-05,16052,18-59,2,6
2021-02-05,16052,60+,1,123
2021-02-05,16052,60+,2,66
2021-02-05,16053,18-59,1,51
2021-02-05,16053,18-59,2,13
2021-02-05,16053,60+,1,147
2021-02-05,16053,60+,2,68
2021-02-05,16054,18-59,1,10
2021-02-05,16054,18-59,2,43
2021-02-05,16054,60+,1,67
2021-02-05,16054,60+,2,77
2021-02-05,16055,12-17,2,5
2021-02-05,16055,18-59,1,259
2021-02-05,16055,18-59,2,393
2021-02-05,16055,60+,1,448
2021-02-05,16055,60+,2,590
2021-02-05,16056,18-59,1,14
2021-02-05,16056,60+,1,83
2021-02-05,16056,60+,2,58
2021-02-05,16061,60+,1,43
2021-02-05,16062,18-59,1,20
2021-02-05,16062,60+,1,37
2021-02-05,16063,18-59,1,12
2021-02-05,16063,60+,1,32
2021-02-05,16063,60+,2,6
2021-02-05,16064,18-59,1,52
2021-02-05,16064,18-59,2,68
2021-02-05,16064,60+,1,98
2021-02-05,16064,60+,2,74
2021-02-05,16065,18-59,1,22
2021-02-05,16065,18-59,2,6
2021-02-05,16065,60+,1,61
2021-02-05,16065,60+,2,62
2021-02-05,16066,18-59,1,17
2021-02-05,16066,60+,1,97
2021-02-05,16066,60+,2,67
2021-02-05,16067,18-59,1,12
2021-02-05,16067,18-59,2,5
2021-02-05,16067,60+,1,72
2021-02-05,16067,60+,2,65
2021-02-05,16068,18-59,1,6
2021-02-05,16068,18-59,2,33
2021-02-05,16068,60+,1,34
2021-02-05,16068,60+,2,8
2021-02-05,16069,18-59,1,5
2021-02-05,16069,60+,1,33
2021-02-05,16070,18-59,1,14
2021-02-05,16070,60+,1,68
2021-02-05,16071,18-59,1,16
2021-02-05,16071,18-59,2,18
2021-02-05,16071,60+,1,73
2021-02-05,16071,60+,2,5
2021-02-05,16072,18-59,1,21
2021-02-05,16072,18-59,2,9
2021-02-05,16072,60+,1,81
2021-02-05,16072,60+,2,67
2021-02-05,16073,18-59,1,10
2021-02-05,16073,60+,1,40
2021-02-05,16074,18-59,1,11
2021-02-05,16074,18-59,2,33
2021-02-05,16074,60+,1,34
2021-02-05,16075,18-59,1,15
2021-02-05,16075,18-59,2,8
2021-02-05,16075,60+,1,68
2021-02-05,16075,60+,2,65
2021-02-05,16076,18-59,1,18
2021-02-05,16076,60+,1,35
2021-02-05,16077,18-59,1,11
2021-02-05,16077,18-59,2,7
2021-02-05,16077,60+,1,65
2021-02-05,16077,60+,2,65
2021-02-06,16051,18-59,1,11
2021-02-06,16051,18-59,2,36
2021-02-06,16051,60+,1,7
2021-02-06,16051,60+,2,115
2021-02-06,16052,18-59,2,6
2021-02-06,16052,60+,2,72
2021-02-06,16053,18-59,2,20
2021-02-06,16053,60+,2,54
2021-02-06,16054,18-59,1,10
2021-02-06,16054,18-59,2,9
2021-02-06,16054,60+,1,5
2021-02-06,16054,60+,2,62
2021-02-06,16055,18-59,1,387
2021-02-06,16055,18-59,2,195
2021-02-06,16055,60+,1,443
2021-02-06,16055,60+,2,235
2021-02-06,16056,18-59,1,7
2021-02-06,16056,18-59,2,20
2021-02-06,16056,60+,1,8
2021-02-06,16056,60+,2,52
2021-02-06,16064,18-59,2,11
2021-02-06,16064,60+,1,5
2021-02-06,16064,60+,2,55
2021-02-06,16065,18-59,1,6
2021-02-06,16065,18-59,2,11
2021-02-06,16065,60+,2,61
2021-02-06,16066,18-59,2,11
2021-02-06,16066,60+,2,61
2021-02-06,16067,18-59,1,5
2021-02-06,16067,18-59,2,15
2021-02-06,16067,60+,2,57
2021-02-06,16072,18-59,2,12
2021-02-06,16072,60+,1,11
2021-02-06,16072,60+,2,21
2021-02-06,16075,18-59,2,13
2021-02-06,16075,60+,2,62
2021-02-06,16077,18-59,2,10
2021-02-06,16077,60+,2,64
2021-02-07,16055,18-59,1,96
2021-02-07,16055,18-59,2,79
2021-02-07,16055,60+,1,54
2021-02-07,16055,60+,2,123
2021-02-08,16051,18-59,1,62
2021-02-08,16051,18-59,2,52
2021-02-08,16051,60+,1,157
2021-02-08,16051,60+,2,120
2021-02-08,16052,18-59,1,7
2021-02-08,16052,18-59,2,11
2021-02-08,16052,60+,1,108
2021-02-08,16052,60+,2,67
2021-02-08,16053,18-59,1,24
2021-02-08,16053,18-59,2,5
2021-02-08,16053,60+,1,52
2021-02-08,16053,60+,2,45
2021-02-08,16054,18-59,1,9
2021-02-08,16054,18-59,2,33
2021-02-08,16054,60+,1,58
2021-02-08,16054,60+,2,65
2021-02-08,16055,18-59,1,41
2021-02-08,16055,18-59,2,6
2021-02-08,16055,60+,1,129
2021-02-08,16055,60+,2,48
2021-02-08,16056,18-59,1,8
2021-02-08,16056,60+,1,22
2021-02-08,16056,60+,2,57
2021-02-08,16061,18-59,1,15
2021-02-08,16061,18-59,2,61
2021-02-08,16061,60+,1,32
2021-02-08,16061,60+,2,16
2021-02-08,16062,18-59,1,19
2021-02-08,16062,60+,1,26
2021-02-08,16063,18-59,1,8
2021-02-08,16063,60+,1,36
2021-02-08,16064,18-59,1,10
2021-02-08,16064,60+,1,49
2021-02-08,16064,60+,2,41
2021-02-08,16065,18-59,1,46
2021-02-08,16065,18-59,2,5
2021-02-08,16065,60+,1,75
2021-02-08,16065,60+,2,26
2021-02-08,16066,18-59,1,13
2021-02-08,16066,60+,1,87
2021-02-08,16066,60+,2,70
2021-02-08,16067,18-59,1,8
2021-02-08,16067,18-59,2,64
2021-02-08,16067,60+,1,13
2021-02-08,16067,60+,2,67
2021-02-08,16069,18-59,1,7
2021-02-08,16069,18-59,2,5
2021-02-08,16069,60+,1,34
2021-02-08,16070,18-59,1,13
2021-02-08,16070,60+,1,73
2021-02-08,16070,60+,2,7
2021-02-08,16071,18-59,1,20
2021-02-08,16071,60+,1,60
2021-02-08,16072,18-59,1,10
2021-02-08,16072,18-59,2,19
2021-02-08,16072,60+,1,58
2021-02-08,16072,60+,2,69
2021-02-08,16073,18-59,1,5
2021-02-08,16073,60+,1,44
2021-02-08,16074,60+,1,30
2021-02-08,16075,18-59,1,7
2021-02-08,16075,18-59,2,7
2021-02-08,16075,60+,1,58
2021-02-08,16075,60+,2,57
2021-02-08,16076,18-59,1,16
2021-02-08,16076,18-59,2,17
2021-02-08,16076,60+,1,41
2021-02-08,16076,60+,2,5
2021-02-08,16077,18-59,1,6
2021-02-08,16077,60+,1,25
2021-02-08,16077,60+,2,64
2021-02-09,16051,18-59,1,183
2021-02-09,16051,18-59,2,45
2021-02-09,16051,60+,1,236
2021-02-09,16051,60+,2,143
2021-02-09,16052,18-59,1,15
2021-02-09,16052,18-59,2,30
2021-02-09,16052,60+,1,102
2021-02-09,16052,60+,2,83
2021-02-09,16053,18-59,1,72
2021-02-09,16053,18-59,2,10
2021-02-09,16053,60+,1,194
2021-02-09,16053,60+,2,65
2021-02-09,16054,18-59,1,22
2021-02-09,16054,18-59,2,40
2021-02-09,16054,60+,1,76
2021-02-09,16054,60+,2,72
2021-02-09,16055,18-59,1,166
2021-02-09,16055,18-59,2,388
2021-02-09,16055,60+,1,381
2021-02-09,16055,60+,2,639
2021-02-09,16056,18-59,1,13
2021-02-09,16056,18-59,2,66
2021-02-09,16056,60+,1,86
2021-02-09,16056,60+,2,81
2021-02-09,16061,18-59,2,73
2021-02-09,16061,60+,1,40
2021-02-09,16061,60+,2,17
2021-02-09,16062,18-59,1,55
2021-02-09,16062,18-59,2,47
2021-02-09,16062,60+,1,56
2021-02-09,16062,60+,2,7
2021-02-09,16063,18-59,2,80
2021-02-09,16063,60+,1,42
2021-02-09,16063,60+,2,11
2021-02-09,16064,18-59,1,37
2021-02-09,16064,18-59,2,116
2021-02-09,16064,60+,1,163
2021-02-09,16064,60+,2,86
2021-02-09,16065,18-59,1,25
2021-02-09,16065,18-59,2,6
2021-02-09,16065,60+,1,96
2021-02-09,16065,60+,2,59
2021-02-09,16066,18-59,1,13
2021-02-09,16066,18-59,2,7
2021-02-09,16066,60+,1,94
2021-02-09,16066,60+,2,68
2021-02-09,16067,18-59,1,43
2021-02-09,16067,18-59,2,13
2021-02-09,16067,60+,1,104
2021-02-09,16067,60+,2,64
2021-02-09,16068,18-59,1,16
2021-02-09,16068,60+,1,65
2021-02-09,16069,60+,1,36
2021-02-09,16070,18-59,1,12
2021-02-09,16070,60+,1,75
2021-02-09,16071,18-59,1,17
2021-02-09,16071,60+,1,72
2021-02-09,16072,18-59,1,16
2021-02-09,16072,18-59,2,28
2021-02-09,16072,60+,1,99
2021-02-09,16072,60+,2,62
2021-02-09,16073,18-59,1,8
2021-02-09,16073,60+,1,41
2021-02-09,16074,18-59,1,20
2021-02-09,16074,60+,1,38
2021-02-09,16075,18-59,1,10
2021-02-09,16075,18-59,2,5
2021-02-09,16075,60+,1,77
2021-02-09,16075,60+,2,65
2021-02-09,16076,18-59,1,5
2021-02-09,16076,60+,1,44
2021-02-09,16077,18-59,1,23
2021-02-09,16077,18-59,2,13
2021-02-09,16077,60+,1,108
2021-02-09,16077,60+,2,75
2021-02-10,16051,18-59,1,25
2021-02-10,16051,18-59,2,59
2021-02-10,16051,60+,1,210
2021-02-10,16051,60+,2,139
2021-02-10,16052,18-59,1,9
2021-02-10,16052,18-59,2,45
2021-02-10,16052,60+,1,98
2021-02-10,16052,60+,2,72
2021-02-10,16053,18-59,1,14
2021-02-10,16053,18-59,2,11
2021-02-10,16053,60+,1,136
2021-02-10,16053,60+,2,72
2021-02-10,16054,18-59,1,20
2021-02-10,16054,18-59,2,39
2021-02-10,16054,60+,1,69
2021-02-10,16054,60+,2,76
2021-02-10,16055,18-59,1,104
2021-02-10,16055,18-59,2,495
2021-02-10,16055,60+,1,209
2021-02-10,16055,60+,2,919
2021-02-10,16056,18-59,1,8
2021-02-10,16056,18-59,2,5
2021-02-10,16056,60+,1,75
2021-02-10,16056,60+,2,68
2021-02-10,16061,18-59,1,5
2021-02-10,16061,18-59,2,57
2021-02-10,16061,60+,1,37
2021-02-10,16061,60+,2,9
2021-02-10,16062,18-59,1,35
2021-02-10,16062,60+,1,36
2021-02-10,16063,18-59,1,91
2021-02-10,16063,18-59,2,7
2021-02-10,16063,60+,1,44
2021-02-10,16064,18-59,1,32
2021-02-10,16064,18-59,2,117
2021-02-10,16064,60+,1,91
2021-02-10,16064,60+,2,79
2021-02-10,16065,18-59,1,17
2021-02-10,16065,18-59,2,8
2021-02-10,16065,60+,1,54
2021-02-10,16065,60+,2,70
2021-02-10,16066,18-59,1,12
2021-02-10,16066,18-59,2,50
2021-02-10,16066,60+,1,107
2021-02-10,16066,60+,2,68
2021-02-10,16067,18-59,1,12
2021-02-10,16067,18-59,2,28
2021-02-10,16067,60+,1,74
2021-02-10,16067,60+,2,69
2021-02-10,16068,18-59,1,7
2021-02-10,16068,60+,1,31
2021-02-10,16069,18-59,1,34
2021-02-10,16069,18-59,2,10
2021-02-10,16069,60+,1,37
2021-02-10,16070,18-59,1,11
2021-02-10,16070,60+,1,63
2021-02-10,16071,18-59,1,26
2021-02-10,16071,18-59,2,10
2021-02-10,16071,60+,1,77
2021-02-10,16072,18-59,1,9
2021-02-10,16072,18-59,2,21
2021-02-10,16072,60+,1,89
2021-02-10,16072,60+,2,69
2021-02-10,16073,18-59,1,6
2021-02-10,16073,60+,1,36
2021-02-10,16074,18-59,1,28
2021-02-10,16074,60+,1,32
2021-02-10,16075,60+,1,72
2021-02-10,16075,60+,2,66
2021-02-10,16076,60+,1,35
2021-02-10,16077,18-59,1,8
2021-02-10,16077,18-59,2,5
2021-02-10,16077,60+,1,63
2021-02-10,16077,60+,2,76
2021-02-11,16051,18-59,1,40
2021-02-11,16051,18-59,2,102
2021-02-11,16051,60+,1,170
2021-02-11,16051,60+,2,150
2021-02-11,16052,18-59,1,12
2021-02-11,16052,18-59,2,49
2021-02-11,16052,60+,1,72
2021-02-11,16052,60+,2,76
2021-02-11,16053,18-59,1,7
2021-02-11,16053,18-59,2,6
2021-02-11,16053,60+,1,148
2021-02-11,16053,60+,2,77
2021-02-11,16054,18-59,1,15
2021-02-11,16054,18-59,2,47
2021-02-11,16054,60+,1,76
2021-02-11,16054,60+,2,76
2021-02-11,16055,12-17,1,5
2021-02-11,16055,18-59,1,168
2021-02-11,16055,18-59,2,541
2021-02-11,16055,60+,1,336
2021-02-11,16055,60+,2,655
2021-02-11,16056,18-59,1,12
2021-02-11,16056,18-59,2,16
2021-02-11,16056,60+,1,67
2021-02-11,16056,60+,2,66
2021-02-11,16061,18-59,2,49
2021-02-11,16061,60+,1,43
2021-02-11,16061,60+,2,5
2021-02-11,16062,18-59,1,12
2021-02-11,16062,18-59,2,8
2021-02-11,16062,60+,1,32
2021-02-11,16063,12-17,1,5
2021-02-11,16063,18-59,1,44
2021-02-11,16063,18-59,2,120
2021-02-11,16063,60+,1,41
2021-02-11,16063,60+,2,52
2021-02-11,16064,18-59,1,11
2021-02-11,16064,18-59,2,11
2021-02-11,16064,60+,1,101
2021-02-11,16064,60+,2,57
2021-02-11,16065,18-59,1,8
2021-02-11,16065,18-59,2,6
2021-02-11,16065,60+,1,55
2021-02-11,16065,60+,2,57
2021-02-11,16066,18-59,1,60
2021-02-11,16066,18-59,2,49
2021-02-11,16066,60+,1,111
2021-02-11,16066,60+,2,68
2021-02-11,16067,18-59,1,12
2021-02-11,16067,18-59,2,37
2021-02-11,16067,60+,1,68
2021-02-11,16067,60+,2,68
2021-02-11,16068,60+,1,37
2021-02-11,16069,18-59,1,20
2021-02-11,16069,18-59,2,36
2021-02-11,16069,60+,1,35
2021-02-11,16070,18-59,1,8
2021-02-11,16070,60+,1,63
2021-02-11,16071,18-59,1,7
2021-02-11,16071,60+,1,61
2021-02-11,16071,60+,2,5
2021-02-11,16072,18-59,1,9
2021-02-11,16072,18-59,2,13
2021-02-11,16072,60+,1,80
2021-02-11,16072,60+,2,73
2021-02-11,16073,18-59,2,16
2021-02-11,16073,60+,1,35
2021-02-11,16073,60+,2,8
2021-02-11,16074,18-59,1,24
2021-02-11,16074,60+,1,36
2021-02-11,16074,60+,2,5
2021-02-11,16075,18-59,1,9
2021-02-11,16075,18-59,2,17
2021-02-11,16075,60+,1,68
2021-02-11,16075,60+,2,56
2021-02-11,16076,18-59,2,17
2021-02-11,16076,60+,1,33
2021-02-11,16076,60+,2,5
2021-02-11,16077,60+,1,68
2021-02-11,16077,60+,2,78
2021-02-12,16051,18-59,1,34
2021-02-12,16051,18-59,2,87
2021-02-12,16051,60+,1,147
2021-02-12,16051,60+,2,140
2021-02-12,16052,18-59,1,12
2021-02-12,16052,18-59,2,6
2021-02-12,16052,60+,1,70
2021-02-12,16052,60+,2,68
2021-02-12,16053,18-59,1,17
